Date,Open,High,Low,Close,Volume
4-Jan-13,536.96,538.63,525.83,527.00,21225980
3-Jan-13,547.88,549.67,541.00,542.10,12605850
2-Jan-13,553.82,555.00,541.63,549.03,20017838
31-Dec-12,510.53,535.40,509.00,532.17,23553255
28-Dec-12,510.29,514.48,508.12,509.59,12652749
27-Dec-12,513.54,516.25,504.66,515.06,16254240
26-Dec-12,519.00,519.46,511.12,513.00,10801290
24-Dec-12,520.35,524.25,518.71,520.17,6276711
21-Dec-12,512.47,519.67,510.24,519.33,21304222
20-Dec-12,530.00,530.20,518.88,521.73,17203114
19-Dec-12,531.47,533.70,525.50,526.31,16048632
18-Dec-12,525.00,534.90,520.25,533.90,22345289
17-Dec-12,508.93,520.00,501.23,518.83,27105146
14-Dec-12,514.75,518.13,505.58,509.79,36056357
13-Dec-12,531.15,537.64,525.80,529.69,22330661
12-Dec-12,547.77,548.00,536.27,539.00,17397590
11-Dec-12,539.77,549.56,537.37,541.39,21155129
10-Dec-12,525.00,538.51,521.58,529.82,22517225
7-Dec-12,553.40,555.20,530.00,533.25,28134542
6-Dec-12,528.94,553.31,518.63,547.24,42043113
5-Dec-12,568.91,569.25,538.77,538.79,37308479
4-Dec-12,581.80,581.80,572.13,575.85,19926056
3-Dec-12,593.65,594.59,585.50,586.19,13009871
30-Nov-12,586.79,588.40,582.68,585.28,13974998
29-Nov-12,590.22,594.25,585.25,589.36,18382075
28-Nov-12,577.27,585.80,572.26,582.94,18609283
27-Nov-12,589.55,590.42,580.10,584.78,19046922
26-Nov-12,575.90,590.00,573.71,589.53,22520633
23-Nov-12,567.17,572.00,562.60,571.50,9743797
21-Nov-12,564.25,567.37,556.60,561.70,13329537
20-Nov-12,571.91,571.95,554.58,560.91,22955408
19-Nov-12,540.71,567.50,539.88,565.73,29398995
16-Nov-12,525.20,530.00,505.75,527.68,45246109
15-Nov-12,537.53,539.50,522.62,525.62,28211055
14-Nov-12,545.50,547.45,536.18,536.88,17041711
13-Nov-12,538.91,550.48,536.36,542.90,19043230
12-Nov-12,554.15,554.50,538.65,542.83,18421497
9-Nov-12,540.42,554.88,533.72,547.06,33210928
8-Nov-12,560.63,562.23,535.29,537.75,37719477
7-Nov-12,573.84,574.54,555.75,558.00,28344598
6-Nov-12,590.23,590.74,580.09,582.85,13389863
5-Nov-12,583.52,587.77,577.60,584.62,18903032
2-Nov-12,595.89,596.95,574.75,576.80,21406152
1-Nov-12,598.22,603.00,594.17,596.54,12908846
31-Oct-12,594.88,601.96,587.70,595.32,18214353
26-Oct-12,609.43,614.00,591.00,604.00,36372262
25-Oct-12,620.00,622.00,605.55,609.54,23440199
24-Oct-12,621.44,626.55,610.64,616.83,19947396
23-Oct-12,631.00,633.90,611.70,613.36,25255171
22-Oct-12,612.42,635.38,610.76,634.03,19526056
19-Oct-12,631.05,631.77,609.62,609.84,26574431
18-Oct-12,639.59,642.06,630.00,632.64,17022216
17-Oct-12,648.87,652.79,644.00,644.61,13903949
16-Oct-12,635.37,650.30,631.00,649.79,19634688
15-Oct-12,632.35,635.13,623.85,634.76,15446423
12-Oct-12,629.56,635.38,625.30,629.71,16429095
11-Oct-12,646.50,647.20,628.10,628.10,19502871
10-Oct-12,639.74,644.98,637.00,640.91,18226990
9-Oct-12,638.65,640.49,623.55,635.85,29949841
8-Oct-12,646.88,647.56,636.11,638.17,22784981
5-Oct-12,665.20,666.00,651.28,652.59,21214444
4-Oct-12,671.25,674.25,665.55,666.80,13241259
3-Oct-12,664.86,671.86,662.63,671.45,15152817
2-Oct-12,661.81,666.35,650.65,661.31,22428234
1-Oct-12,671.16,676.75,656.50,659.39,19413703
28-Sep-12,678.75,681.11,666.75,667.10,19111011
27-Sep-12,664.29,682.17,660.35,681.32,21217433
26-Sep-12,668.74,672.69,661.20,665.18,20596558
25-Sep-12,688.26,692.78,673.00,673.54,18527207
24-Sep-12,686.86,695.12,683.00,690.79,22848028
21-Sep-12,702.41,705.07,699.36,700.10,20413868
20-Sep-12,699.16,700.06,693.62,698.70,12020276
19-Sep-12,700.26,703.99,699.57,702.10,11673572
18-Sep-12,699.88,702.33,696.42,701.91,13339381
17-Sep-12,699.35,699.80,694.61,699.78,14215357
14-Sep-12,689.96,696.98,687.89,691.28,21445473
13-Sep-12,677.37,685.50,674.77,682.98,21369947
12-Sep-12,666.85,669.90,656.00,669.79,25436356
11-Sep-12,665.11,670.10,656.50,660.59,17997836
10-Sep-12,680.45,683.29,662.10,662.74,17428414
7-Sep-12,678.05,682.48,675.77,680.44,11773735
6-Sep-12,673.17,678.29,670.80,676.27,13977952
5-Sep-12,675.57,676.35,669.60,670.23,12012925
4-Sep-12,665.76,675.14,664.50,674.97,13138947
31-Aug-12,667.25,668.60,657.25,665.24,12082801
30-Aug-12,670.64,671.55,662.85,663.87,10810399
29-Aug-12,675.25,677.67,672.60,673.47,7243012
28-Aug-12,674.98,676.10,670.67,674.80,9549189
27-Aug-12,679.99,680.87,673.54,675.68,15246943
24-Aug-12,659.51,669.48,655.55,663.22,15619159
23-Aug-12,666.11,669.90,661.15,662.63,15004224
22-Aug-12,654.42,669.00,648.11,668.87,20190091
21-Aug-12,670.82,674.88,650.33,656.06,29025180
20-Aug-12,650.01,665.15,649.90,665.15,21906527
17-Aug-12,640.00,648.19,638.81,648.11,15812842
16-Aug-12,631.21,636.76,630.50,636.34,9099172
15-Aug-12,631.30,634.00,627.75,630.83,9196754
14-Aug-12,631.87,638.61,630.21,631.69,12148832
13-Aug-12,623.39,630.00,623.25,630.00,9958209
10-Aug-12,618.71,621.76,618.70,621.70,6966435
9-Aug-12,617.85,621.73,617.80,620.73,7921798
8-Aug-12,619.39,623.88,617.10,619.86,8739440
7-Aug-12,622.77,625.00,618.04,620.91,10375356
6-Aug-12,617.29,624.87,615.26,622.55,10797144
3-Aug-12,613.63,617.98,611.56,615.70,12318372
2-Aug-12,602.84,610.69,600.25,607.79,11866029
1-Aug-12,615.90,616.40,603.00,606.81,13732106
31-Jul-12,603.23,611.70,602.72,610.76,16511668
30-Jul-12,590.92,599.44,587.82,595.03,13540710
27-Jul-12,575.01,585.83,571.59,585.16,14430463
26-Jul-12,579.76,580.40,570.36,574.88,14528940
25-Jul-12,574.46,580.80,570.00,574.97,31330624
24-Jul-12,607.38,609.68,598.51,600.92,20183292
23-Jul-12,594.40,605.90,587.71,603.83,17427685
20-Jul-12,613.03,614.44,603.70,604.30,14195350
19-Jul-12,611.28,615.35,606.00,614.32,15602081
18-Jul-12,606.59,608.34,603.56,606.26,9024984
17-Jul-12,610.79,611.50,603.15,606.94,10493291
16-Jul-12,605.12,611.62,605.02,606.91,10760906
13-Jul-12,602.95,607.19,600.00,604.97,11129207
12-Jul-12,600.24,603.47,592.68,598.90,15285309
11-Jul-12,606.12,607.66,597.22,604.43,16761338
10-Jul-12,617.97,619.87,605.31,608.21,18284201
9-Jul-12,605.30,613.90,604.11,613.89,13550032
6-Jul-12,607.09,608.44,601.58,605.88,14965308
5-Jul-12,600.56,614.34,599.65,609.94,17299303
3-Jul-12,594.88,600.00,594.00,599.41,8632595
2-Jul-12,584.73,593.47,583.60,592.52,14288968
29-Jun-12,578.00,584.00,574.25,584.00,15051433
28-Jun-12,571.67,574.00,565.61,569.05,10108649
27-Jun-12,575.00,576.74,571.92,574.50,7252110
26-Jun-12,571.33,574.49,567.33,572.02,9883929
25-Jun-12,577.30,579.80,570.37,570.76,10869808
22-Jun-12,579.04,582.19,575.42,582.10,10169473
21-Jun-12,585.44,588.22,577.44,577.67,11660894
20-Jun-12,588.21,589.25,580.80,585.74,12827092
19-Jun-12,583.40,590.00,583.10,587.41,12907276
18-Jun-12,570.96,587.89,570.37,585.78,15728970
15-Jun-12,571.00,574.62,569.55,574.13,11973340
14-Jun-12,571.24,573.50,567.26,571.53,12351469
13-Jun-12,574.52,578.48,570.38,572.16,10491890
12-Jun-12,574.46,576.62,566.70,576.16,15556423
11-Jun-12,587.72,588.50,570.63,571.17,21116528
8-Jun-12,571.60,580.58,569.00,580.32,12410410
7-Jun-12,577.29,577.32,570.50,571.72,13570452
6-Jun-12,567.77,573.85,565.50,571.46,14337466
5-Jun-12,561.27,566.47,558.33,562.83,13864768
4-Jun-12,561.50,567.50,548.50,564.29,19892447
1-Jun-12,569.16,572.65,560.52,560.99,18606442
31-May-12,580.74,581.50,571.46,577.73,17568229
30-May-12,569.20,579.99,566.56,579.17,18907887
29-May-12,570.90,574.00,565.31,572.27,13589478
25-May-12,564.59,565.85,558.47,562.29,11730936
24-May-12,575.87,576.50,561.23,565.32,17721358
23-May-12,557.50,572.80,553.23,570.56,20889195
22-May-12,569.55,573.88,552.58,556.97,24813822
21-May-12,534.50,561.54,534.05,561.28,22538970
18-May-12,533.96,543.41,522.18,530.38,26153209
